class,id,date,query,name,tweet,tweet_fr
0,1467862355,Mon Apr 06 22:33:13 PDT 2009,NO_QUERY,Britty88,@cheechbud i think ur right!! hahaha!! 4.5 hrs now!! ,@cheechbud je pense ur droite!! hahaha!! 4.5 heures maintenant!!
0,1467862411,Mon Apr 06 22:33:16 PDT 2009,NO_QUERY,stephaniekmusic,i hate to see the spartans so sad ,Je déteste voir les spartans si tristes
0,1467862710,Mon Apr 06 22:33:20 PDT 2009,NO_QUERY,Jemimus,My mind and body are severely protesting this &quot;getting up&quot;  thing. Had nightmares to boot ,Mon esprit et mon corps protestent sévèrement contre cette chose &quot;getting up&quot;.
0,1467862806,Mon Apr 06 22:33:21 PDT 2009,NO_QUERY,Sweetpineapple,"@MySteezRadio I'm goin' to follow u, since u didn't  LOL  GO ANGELS!","@MySteezRadio Je vais suivre u, puisque u n'a pas LOL GO ANGELS!"
0,1467863072,Mon Apr 06 22:33:25 PDT 2009,NO_QUERY,Artiel87,@mandayyy ,@mandayyy
0,1467863415,Mon Apr 06 22:33:31 PDT 2009,NO_QUERY,treehugger25,@twista202 I think I want to read some books but the library doesn't have them ,@twista202 Je pense que je veux lire quelques livres mais la bibliothèque ne les a pas
0,1467863507,Mon Apr 06 22:33:32 PDT 2009,NO_QUERY,Mirlina,My nap was interrupted so many times today  Going out for Japanese with the 'rents again...,Ma sieste a été interrompue tant de fois aujourd'hui. Sortir pour les Japonais avec les loyers à nouveau...
0,1467863508,Mon Apr 06 22:33:32 PDT 2009,NO_QUERY,g_rose86,Kind of longs for the bus that shows up at the end of Ghost World right now. Ugh. ,C'est un peu long pour le bus qui arrive à la fin du monde des fantômes en ce moment.
0,1467863633,Mon Apr 06 22:33:34 PDT 2009,NO_QUERY,omgseriouslywtf,@GuruMN but this is canada  canada is weird. we're supposed to get snow through wednesday. ugh.,@GuruMN mais c'est canada canada est bizarre. Nous sommes censés obtenir de la neige à travers mercredi. ugh.
0,1467863684,Mon Apr 06 22:33:35 PDT 2009,NO_QUERY,DjGundam,Awwh babs... you look so sad underneith that shop entrance of &quot;Yesterday's Musik&quot;  O-: I like the look of the new transformer movie ,Awwh babs... tu as l'air si triste que l'entrée de la boutique de &quot;Hierterday's Musik&quot; O-: J'aime le look du nouveau film de transformateur
0,1467863716,Mon Apr 06 22:33:35 PDT 2009,NO_QUERY,stacyc37,sad that the 'feet' of my macbook just fell off ,"triste que le ""pied"" de mon macbook soit tombé"
0,1467864250,Mon Apr 06 22:33:44 PDT 2009,NO_QUERY,Alp0,I'm gonna get up late tomorrow and it's 132am here. I gonna get tipsy by my lonesome. That's...that's just sad ,Je vais me lever tard demain et il est 132 h du matin.
0,1467870864,Mon Apr 06 22:35:29 PDT 2009,NO_QUERY,TheDCD,"I'm sweating my forthcoming trip to E3.  If I can't find someone to crash with while I'm out there, I may be screwed.  ","Je transpire mon prochain voyage à l'E3. Si je ne trouve pas quelqu'un avec qui m'écraser pendant que je suis dehors, je pourrais être baisé."
0,1467870866,Mon Apr 06 22:35:29 PDT 2009,NO_QUERY,DrewKatavich,"Has now gotten somebody to read his tweets, but cant get them to make an account. ","A maintenant quelqu'un à lire ses tweets, mais ne peut pas les obtenir pour faire un compte."
0,1467871007,Mon Apr 06 22:35:31 PDT 2009,NO_QUERY,tinyvamp,@infinitydefines  omgawd i couldnt handle my cat being in heat all the time D: D:,@infinitydefines omgawd je ne pouvais pas gérer mon chat étant en chaleur tout le temps D: D:
0,1467871040,Mon Apr 06 22:35:31 PDT 2009,NO_QUERY,MTLarson1224,@DonnieWahlberg I hope i can make it to the auburn show. but its not looking good for me ,@DonnieWahlberg J'espère que je peux le faire à l'émission d'auburn. mais c'est pas bon pour moi
0,1467871223,Mon Apr 06 22:35:35 PDT 2009,NO_QUERY,vcf2,@David_Henrie *thats people mag haha i couldnt fit it all in.. i dont think those pictures ever made it in the magazine tho!  haha,@David_Henrie *c'est les gens mag haha que je ne pouvais pas tout faire.. Je ne pense pas que ces photos aient jamais fait dans le magazine tho! haha
0,1467871226,Mon Apr 06 22:35:36 PDT 2009,NO_QUERY,thinkingmama,@breadandbadger Congrats!!  i totally forgot to submit photos ,@breadandbadger Félicitations!! J'ai totalement oublié de soumettre des photos
0,1467871545,Mon Apr 06 22:35:40 PDT 2009,NO_QUERY,Cherye101,"@PaulaAbdul awww, Good luck Paula!! Please don't work too hard  but I hope you have fun  Your new album is gonna be amazing!  xxx","@PaulaAbdul awww, Bonne chance Paula!! S'il vous plaît ne travaillez pas trop dur, mais j'espère que vous vous amusez Votre nouvel album va être incroyable! xxx"
0,1467871552,Mon Apr 06 22:35:40 PDT 2009,NO_QUERY,nataleyritter,@imaginarypeach now your leaving me  .... -gets sad-,@imaginarypeach maintenant que vous me quittez .... - devient triste-
0,1467871661,Mon Apr 06 22:35:41 PDT 2009,NO_QUERY,ciairuhh,"I miss you twitter. My phone broke, now I'm using a stupid Nokia phone. Ughhh, I miss my advance phone. ","Twitter me manque. Mon téléphone s'est cassé, maintenant j'utilise un téléphone Nokia stupide. Ughhh, mon téléphone d'avance me manque."
0,1467871754,Mon Apr 06 22:35:43 PDT 2009,NO_QUERY,sarahdesjardins,SHOOTING OUTSIDE MY HOUSE :O NOT KIDDING! So SCARED ,"J'ai passé ma maison à l'extérieur, je n'ai pas couché."
0,1467871844,Mon Apr 06 22:35:44 PDT 2009,NO_QUERY,larsgunnarf,Tuesdayï¿½ll start with reflection ï¿½n then a lecture in Stress reducing techniques. That sure might become very useful for us accompaniers ,"Le mardi commence par la réflexion, puis par une conférence sur les techniques de réduction du stress."
0,1467871917,Mon Apr 06 22:35:46 PDT 2009,NO_QUERY,Lvonhusen,What tragedy and disaster in the news this week ,Quelle tragédie et quel désastre dans les nouvelles cette semaine
0,1467871956,Mon Apr 06 22:35:46 PDT 2009,NO_QUERY,TimelessAKA,yes yes still trying to find a picture that will upload correclty.. ,oui oui encore essayer de trouver une image qui va télécharger correclty..
0,1467872136,Mon Apr 06 22:35:51 PDT 2009,NO_QUERY,jinnah,Why oh why was the Red Sox game rained out? I was so looking forward to opening day ,Pourquoi oh pourquoi le jeu Red Sox a-t-il plu ?
0,1467872175,Mon Apr 06 22:35:50 PDT 2009,NO_QUERY,edsed,I still can't find my keys. ,Je ne trouve toujours pas mes clés.
0,1467872181,Mon Apr 06 22:35:50 PDT 2009,NO_QUERY,admdrw,@charlietm I know right. I dunno what is going on with twitter. ,@charlietm je sais bien. Je ne sais pas ce qui se passe avec twitter.
0,1467872218,Mon Apr 06 22:35:50 PDT 2009,NO_QUERY,Loreinski,might be getting a sore throat again ,Il pourrait encore avoir mal à la gorge.
0,1467872247,Mon Apr 06 22:35:51 PDT 2009,NO_QUERY,OhShayLaVie,@labelsnotlove   my home town. My mammy called all depressd.  Pls explain y a parent let their 8yr old child walk alone? Hello? Its 2009!,@labelsnotlove ma ville natale. Ma maman a appelé tout dépressé. Pls expliquez-vous qu'un parent a laissé leur enfant de 8 ans marcher seul? Bonjour? Son 2009!
0,1467872309,Mon Apr 06 22:35:51 PDT 2009,NO_QUERY,dossy,@ircmaxell - I think I need to find better anti-depressants.  I think this Paxil/Wellbutrin combo is losing its efficacy.  ,@ircmaxell - Je pense que je dois trouver de meilleurs anti-dépresseurs. Je pense que ce combo Paxil/Wellbutrin perd son efficacité.
0,1467872355,Mon Apr 06 22:35:52 PDT 2009,NO_QUERY,bigwillthechamp,@MyConnecticut Restaurant called WoodNTap has competitive eating tourney round tourney time. We place 2nd ,@MyConnecticut Restaurant appelé WoodNTap a la compétition manger tourney tour temps. Nous plaçons 2ème
0,1467872594,Mon Apr 06 22:35:56 PDT 2009,NO_QUERY,MalloryLe,is in the bathroom... wake up lakin. ,est dans la salle de bain... réveille-toi lakin.
0,1467872638,Mon Apr 06 22:35:59 PDT 2009,NO_QUERY,courtosullivan,@CaitlinOConnor i want tacos and margarhitas  telll gay i say hello&lt;3,@CaitlinOConnor je veux tacos et margarhitas dire gay je dis bonjour&lt;3
0,1467872759,Mon Apr 06 22:35:59 PDT 2009,NO_QUERY,Augustina22CA,"im lonely  keep me company! 22 female, california","22 femmes, californie"
0,1467872940,Mon Apr 06 22:36:02 PDT 2009,NO_QUERY,sdcoyle,bad day at the betfair office ,Mauvaise journée au bureau de Betfair
0,1467873004,Mon Apr 06 22:36:03 PDT 2009,NO_QUERY,omgitsjo,I miss him.  Can't wait to celebrate the Tar Heel win this weekend though!!,Il me manque. J'ai hâte de fêter la victoire de Tar Heel ce week-end !!
0,1467873227,Mon Apr 06 22:36:06 PDT 2009,NO_QUERY,catrienmaxwell,I'm really cold. I don't want to go to sleep yet but there's nothing to do ,"J'ai vraiment froid, je ne veux pas dormir, mais il n'y a rien à faire."
0,1467873256,Mon Apr 06 22:36:06 PDT 2009,NO_QUERY,nicci718,@kristencampisi is this it 4 u? Its ' officially over ' 4 me this go round! ,@kristencampisi c'est ça 4 u? C'est 'officiellement sur' 4 moi ce tour!
0,1467873467,Mon Apr 06 22:36:10 PDT 2009,NO_QUERY,meganminesinger,monkeys??? i just found out you my twin and you wont even write back.  i'm heartbroken,Je viens de te découvrir mon jumeau et tu n'écriras même pas.
0,1467873592,Mon Apr 06 22:36:15 PDT 2009,NO_QUERY,nicole___,@miss_om Aww  I know I felt like that yesterday at work ,@miss_om Aww Je sais que j'ai ressenti ça hier au travail
0,1467873828,Mon Apr 06 22:36:16 PDT 2009,NO_QUERY,JBarrick,@SarahReedSC treaty isn't defined ,@SarahReedSC traité n'est pas défini
0,1467873980,Mon Apr 06 22:36:19 PDT 2009,NO_QUERY,gregcronin,missed Brent at praise band.   No fun to not have the your lead guitarist.  &lt;pout&gt;,Brent manqué au groupe de louanges. Pas de plaisir de ne pas avoir votre guitariste principal. &lt;pout&gt;
0,1467874103,Mon Apr 06 22:36:20 PDT 2009,NO_QUERY,Lisaherrity,@jpfurry poor john  this is what happens when you play with fruit and a microwave! Seriously though HAVE you seen a doctor?? Xxx,@jpfurry pauvre John c'est ce qui se passe quand vous jouez avec des fruits et un micro-ondes! Sérieusement bien que vous avez vu un médecin?? Xxx
0,1467874479,Mon Apr 06 22:36:26 PDT 2009,NO_QUERY,princessseli,Missing My BFF  watching home and away it reminds me of her and me  we &lt;3 It. shout out to u courts,Missing My BFF regarder à la maison et loin il me rappelle d'elle et moi nous &lt;3 It. crier à u tribunaux
0,1467874569,Mon Apr 06 22:36:27 PDT 2009,NO_QUERY,Artiel87,@mandayyy   ,@mandayyy
0,1467874916,Mon Apr 06 22:36:33 PDT 2009,NO_QUERY,jasminpatry,New video card is DOA. ,La nouvelle carte vidéo est DOA.
0,1467875163,Mon Apr 06 22:36:38 PDT 2009,NO_QUERY,saraguilford12,"feeling lost, naked and confused (JK, sort of).....no iphone for me. ","se sentir perdu, nu et confus (JK, en quelque sorte).... pas d'iphone pour moi."
0,1467875208,Mon Apr 06 22:36:39 PDT 2009,NO_QUERY,realin,"Damn i am so late at filling this appraisal form, people have almost sent it .. i was so occupied in work ","Merde, je suis si en retard à remplir ce formulaire d'évaluation, les gens l'ont presque envoyé .. j'étais tellement occupé dans le travail"
0,1467875930,Mon Apr 06 22:36:51 PDT 2009,NO_QUERY,gregcronin,missed Brent at praise band.  No fun to not have your lead guitarist. &lt;pout&gt;,Brent manqué au groupe de louanges. Pas de plaisir de ne pas avoir votre guitariste lead. &lt;pout&gt;
0,1467876016,Mon Apr 06 22:36:52 PDT 2009,NO_QUERY,Steponme2418,i think to much on the past. i cant change it. i deserved so much more then wat i got. ..but why am i still thinking about him  gah,Je pense à beaucoup sur le passé. Je ne peux pas le changer. Je méritais tellement plus que je n'ai pas eu. ..mais pourquoi je pense toujours à lui gah
0,1467876133,Mon Apr 06 22:36:54 PDT 2009,NO_QUERY,benboarder,has lost his ring. It's no-where to be seen ,"Il a perdu sa bague, il n'y a pas d'endroit où être vu."
0,1467876652,Mon Apr 06 22:37:03 PDT 2009,NO_QUERY,SupernovaGirl,"@burgaw Ooooooh! *sealclap* See, I download shitloads of zip folders off 4chan. I have no internet moneys.  FUCK YEAH ALICIA &amp; MIKEY.","@burgaw Ooooooh! *sealclap* Voir, je télécharge des tas de dossiers zip hors 4chan. Je n'ai pas d'argent internet. FUCK YEAH ALICIA &amp; MIKEY."
0,1467876711,Mon Apr 06 22:37:04 PDT 2009,NO_QUERY,latoyanlegania,Is still nursing my Nile but glad he is feeling better. I hate when my baby is sick ,Est toujours en train d'allaiter mon Nil mais heureux qu'il se sente mieux. Je déteste quand mon bébé est malade
0,1467876944,Mon Apr 06 22:37:07 PDT 2009,NO_QUERY,taspence,Is fucked to go back to IC ,Est baisé pour retourner à IC
0,1467877496,Mon Apr 06 22:37:16 PDT 2009,NO_QUERY,lizzzzlemon,@Brandizzzle08 yoyoyo. my internet has been rude tonight. it JUST reconnected and I'm about to go to bed. ,@Brandizzzle08 yoyoo. mon internet a été grossier ce soir. il juste reconnecté et je suis sur le point d'aller au lit.
0,1467877833,Mon Apr 06 22:37:22 PDT 2009,NO_QUERY,russbaker,@jemcam well i have uni stuff and netball  but after netbal if i've done uni stuff we can,@jemcam bien j'ai des trucs uni et netball mais après netbal si j'ai fait des trucs uni nous pouvons
0,1467877865,Mon Apr 06 22:37:23 PDT 2009,NO_QUERY,hypnoticzexy,@kissability Me too I is poor ,@kissability Moi aussi je suis pauvre
0,1467878057,Mon Apr 06 22:37:26 PDT 2009,NO_QUERY,debbieseraphina,help me forget 8th april &amp; 13th july! ,Aidez-moi à oublier le 8 avril &amp; 13 juillet!
0,1467878557,Mon Apr 06 22:37:36 PDT 2009,NO_QUERY,tshamysboo,"dierks bentley is comin' to columbus, OH!! i wanna go so bad ","Dierks Bentley vient à Columbus, OH!! Je veux tellement aller"
0,1467878633,Mon Apr 06 22:37:35 PDT 2009,NO_QUERY,husqvarna,i have to take my sidekick back. ,Je dois récupérer mon sidekick.
0,1467878929,Mon Apr 06 22:37:40 PDT 2009,NO_QUERY,VirtueIMC,@chriscantore congrats! I'm totally jealous! only wish my XM was working ,@chriscantore félicitations! Je suis totalement jaloux! seulement si mon XM fonctionnait
0,1467878971,Mon Apr 06 22:37:41 PDT 2009,NO_QUERY,godzgurl,gr8t my face is very itchy ,gr8t mon visage est très démangeant
0,1467878983,Mon Apr 06 22:37:41 PDT 2009,NO_QUERY,dancingmanikin,poor socks  luvvvvv the golden retriever!! I want one sighhhh,pauvre chaussettes luvvvvvv le récupérateur d'or!! Je veux un soupirhhh
0,1467879203,Mon Apr 06 22:37:44 PDT 2009,NO_QUERY,iggyp,I just saw that they found that Tracy girl in a piece of luggage... How fucking terrible ,Je viens de voir qu'ils ont trouvé cette Tracy dans un sac...
0,1467879314,Mon Apr 06 22:37:46 PDT 2009,NO_QUERY,sarochka,Aaaaand the nausea is back. ,Aaaa et les nausées sont de retour.
0,1467879328,Mon Apr 06 22:37:46 PDT 2009,NO_QUERY,flowerlilly,@DonnieWahlberg ooh Iï¿½m excited and not even going 2 be there  long love YOUTUBE!,@DonnieWahlberg ooh Iï¿1⁄2m excité et même pas aller 2 être là longtemps amour YOUTUBE!
0,1467879480,Mon Apr 06 22:37:49 PDT 2009,NO_QUERY,themangoman,spent 1 hour to reach to Axis bank only to find out today is holiday for Mahavir Jayanti  contd..,a passé 1 heure à rejoindre la banque Axis pour savoir aujourd'hui est vacances pour Mahavir Jayanti..
0,1467879984,Mon Apr 06 22:37:57 PDT 2009,NO_QUERY,marybacchus,@mathewsmichael  i agree... the jobros dont update theres very often ,@mathewsmichael j'accepte... les jobros ne mettent pas à jour très souvent
0,1467880085,Mon Apr 06 22:37:59 PDT 2009,NO_QUERY,bliumchik,@fishmouse it is hilarious and I linked the clip from LJ some time ago but when I went back just now it was a dead link ,"@fishmouse c'est hilarant et j'ai lié le clip de LJ il y a quelque temps, mais quand je suis revenu juste maintenant c'était un lien mort"
0,1467880431,Mon Apr 06 22:38:04 PDT 2009,NO_QUERY,finnsig,@DiannePulham OOOOOOOO who with? (im not neither but thats because i need to study  ),"@DiannePulham OOOOOOO avec qui? (je ne suis pas ni l'un ni l'autre, mais c'est parce que j'ai besoin d'étudier)"
0,1467880442,Mon Apr 06 22:38:04 PDT 2009,NO_QUERY,iCalvin,"Haven't tweeted nearly all day  Posted my website tonight, hopefully that goes well  Night time!","J'ai pas tweeté presque toute la journée Posté mon site ce soir, espérons que ça se passe bien la nuit!"
0,1467880463,Mon Apr 06 22:38:04 PDT 2009,NO_QUERY,sammysokol,@bostongarden I miss bentley ,@bostongarden Bentley me manque
0,1467880692,Mon Apr 06 22:38:08 PDT 2009,NO_QUERY,JWard86,seriously needs to finish these job applications ,il faut sérieusement terminer ces demandes d'emploi
0,1467881131,Mon Apr 06 22:38:14 PDT 2009,NO_QUERY,dgvirtual,"My son Vincas is sick, so I stay at home  Just three tense days at work, and I am back on holiday with kids","Mon fils Vincas est malade, alors je reste à la maison seulement trois jours de travail tendus, et je suis de retour en vacances avec des enfants"
0,1467881373,Mon Apr 06 22:38:18 PDT 2009,NO_QUERY,ForzaRagazza,Whinging. My client&amp;boss don't understand English well. Rewrote some text unreadable. It's written by v. good writer&amp;reviewed correctly. ,Whinging. Mon client&amp;boss ne comprend pas bien l'anglais. Réécrivez un texte illisible. C'est écrit par v. bon scénariste&amp;reviewed correctement.
0,1467881376,Mon Apr 06 22:38:20 PDT 2009,NO_QUERY,jasminedesiree,@huntermoore I don't want him to ever punch me.  ,@huntermoore Je ne veux pas qu'il me frappe un jour.
0,1467881457,Mon Apr 06 22:38:20 PDT 2009,NO_QUERY,kortt,sooo sick of the snow  ughh,soo malade de la neige ughh
0,1467881474,Mon Apr 06 22:38:20 PDT 2009,NO_QUERY,__Susan__,@ITS_NEMESIS ------- ,C'est pas vrai.
0,1467881686,Mon Apr 06 22:38:24 PDT 2009,NO_QUERY,aoski,@LoveMeagan it doesn't work your fan is upset ,@LoveMeagan ça ne marche pas ton fan est bouleversé
0,1467881809,Mon Apr 06 22:38:26 PDT 2009,NO_QUERY,wcarss,I would like to apologize for the repeated Video Games Live related tweets. I am going to have a stern discussion with Koodo soon. Stern. ,Je voudrais m'excuser pour les tweets répétés de Video Games Live. Je vais avoir une discussion étroite avec Koodo bientôt. Stern.
0,1467881897,Mon Apr 06 22:38:30 PDT 2009,NO_QUERY,drtaru,@zaydia but i cant figure out how to get there / back / pay for a hotel etc ,@zaydia mais je ne peux pas comprendre comment y arriver / retour / payer pour un hôtel etc
0,1467881920,Mon Apr 06 22:38:28 PDT 2009,NO_QUERY,mumu1210,"FML: So much for seniority, bc of technological ineptness, I now have to &quot;register&quot; for classes AGAIN ","FML: Tant pour l'ancienneté, bc de l'incompétence technologique, je dois maintenant à &quot;register&quot; pour les classes AGAIN"
0,1467882140,Mon Apr 06 22:38:32 PDT 2009,NO_QUERY,nyracat,feels like she slept the day away.    Not looking forward to any more bouts with my gallbladder.  At least I have pills now for the pain.,J'ai des pilules pour la douleur.
0,1467882491,Mon Apr 06 22:38:37 PDT 2009,NO_QUERY,Stereo_Skyline,@ThaStevieG but what I really want is my old bass back ,@ThaStevieG mais ce que je veux vraiment c'est mon vieux dos basse
0,1467882592,Mon Apr 06 22:38:39 PDT 2009,NO_QUERY,veelishus,Mad tired today... Callin it in early tonight  nighty night twittas,Mad fatigué aujourd'hui... Callin dans tôt ce soir nuit twittas nuit
0,1467882902,Mon Apr 06 22:38:44 PDT 2009,NO_QUERY,usagiko,"@LevenRambin: Take it easy, and be good to you. ",@LevenRambin: Calmez-vous et soyez gentil avec vous.
0,1467888679,Mon Apr 06 22:40:15 PDT 2009,NO_QUERY,weisenly,I'm afraid I had bad code. ,J'ai peur d'avoir un mauvais code.
0,1467888732,Mon Apr 06 22:40:18 PDT 2009,NO_QUERY,ChrisJNewman,Think I'm going to bed. Goodniight. I hate this ,Je crois que je vais me coucher.
0,1467888953,Mon Apr 06 22:40:20 PDT 2009,NO_QUERY,stefanip,"@riancurtis  i'm here, friend, and i love you.","@riancurtis je suis là, mon ami, et je t'aime."
0,1467889231,Mon Apr 06 22:40:24 PDT 2009,NO_QUERY,luannem,@kariajay  All this time you didn't notice I was gone...just needed DB2 is it??,"@kariajay Pendant tout ce temps, vous n'avez pas remarqué que j'étais parti... juste besoin DB2 est-ce??"
0,1467889251,Mon Apr 06 22:40:24 PDT 2009,NO_QUERY,krissivee,@aaronrva is in the bathroom and i have to pee!    ,@aaronrva est dans la salle de bain et je dois faire pipi !
0,1467889334,Mon Apr 06 22:40:26 PDT 2009,NO_QUERY,Angela004,@ashleyskyy but I wanted a margarita too! ,@ashleyskyy mais je voulais une margarita aussi!
0,1467889574,Mon Apr 06 22:40:30 PDT 2009,NO_QUERY,Nrose09,@KourtneyKardash yup night workouts r the worst but unfortunetly my work schedule only allows me to go at night  its tough!,@KourtneyKardash yup séances d'entraînement de nuit r le pire mais malheureusement mon emploi du temps de travail me permet seulement d'aller la nuit son dur!
0,1467889791,Mon Apr 06 22:40:33 PDT 2009,NO_QUERY,jennhelvering,Just called Hillsong again - they said they couldn't tell me where I was on the waiting list - I don't know if it's looking so good ,Ils m'ont dit qu'ils ne pouvaient pas me dire où j'étais sur la liste d'attente.
0,1467889988,Mon Apr 06 22:40:36 PDT 2009,NO_QUERY,FeedMeTrance,"has 0g of milky bar left, and around 200ml of coke ","a 0 g de bar laiteux gauche, et environ 200 ml de coke"
0,1467890079,Mon Apr 06 22:40:38 PDT 2009,NO_QUERY,BATMANNN,@jokerrrr It stillllll hasn't arrived ,@jokerrrr Il n'est pas encore arrivé
0,1467890212,Mon Apr 06 22:40:43 PDT 2009,NO_QUERY,MorganWillis,"Mraow, I feel like dancing, but first art school wants to rape me some more. ","Mraow, j'ai envie de danser, mais la première école d'art veut me violer un peu plus."
0,1467890222,Mon Apr 06 22:40:40 PDT 2009,NO_QUERY,AUSTINMONIQUE,@karenucol ah! I bet it does I've been like craving to play softball or basketball !!! But I have noo time ,@karenucol ah! Je parie que c'est comme si j'avais envie de jouer au softball ou au basket !!! Mais je n'ai pas de temps
0,1467890723,Mon Apr 06 22:40:48 PDT 2009,NO_QUERY,Arneenxx,Is terrified she accidentally deleted a reference in her management assignment and hopes she doesnt get in trouble when she gets back ,Est terrifiée qu'elle ait accidentellement supprimé une référence dans sa mission de direction et espère qu'elle n'aura pas d'ennuis quand elle reviendra
0,1467891826,Mon Apr 06 22:41:07 PDT 2009,NO_QUERY,elamparuthi,amazon s3 plugin not worked in my website . it need PHP 5 . but my hosting provider has only PHP 4.4  . very sad.,amazon s3 plugin n'a pas fonctionné sur mon site . il a besoin de PHP 5 . mais mon fournisseur d'hébergement n'a que PHP 4.4 . très triste.
0,1467891880,Mon Apr 06 22:41:06 PDT 2009,NO_QUERY,Ps8612,"Argh! I was suuuper sleepy an hour ago, now I'm wide awake.  Hope I don't stay up all night. :-/","Argh! J'étais suuuper endormi il y a une heure, maintenant je suis grand éveillé. Espérons que je ne reste pas debout toute la nuit. :-/"
0,1467892075,Mon Apr 06 22:41:09 PDT 2009,NO_QUERY,ARExistence,"@austinhill I wish I was!  Sold out   If you have some time let me know, I would love to hear more about what you are up to!","@austinhill J'aimerais être! Vendu Si vous avez le temps de me le dire, j'aimerais en savoir plus sur ce que vous préparez!"
0,1467892419,Mon Apr 06 22:41:15 PDT 2009,NO_QUERY,dEnNy_333,Just watched tropic thunder. Dreading tomorrow ,Je viens de regarder le tonnerre tropique.
0,1467892515,Mon Apr 06 22:41:16 PDT 2009,NO_QUERY,Tuhtsqueen,@qweendassah no...he's still miss'n... ,@qweendassah non... il est toujours miss'n...
0,1467892667,Mon Apr 06 22:41:19 PDT 2009,NO_QUERY,karlcswanson,ChiefDelphi is down ,Le chef Delphi est à terre.
0,1467892720,Mon Apr 06 22:41:20 PDT 2009,NO_QUERY,sarawang,"http://twitpic.com/2y2wr - according to my bro, our new puppy had a poo fight and was covered in poop  (picture stolen from him)","http://twitpic.com/2y2wr - selon mon frère, notre nouveau chiot s'est battu et a été couvert de caca (photo volée de lui)"
0,1467892760,Mon Apr 06 22:41:20 PDT 2009,NO_QUERY,voguea,playing game at home! my new boss didn't call me yet... ,Mon nouveau patron ne m'a pas encore appelé...
0,1467892889,Mon Apr 06 22:41:22 PDT 2009,NO_QUERY,SPYSG,Su yin Huen tweeted I feel unbearable guilt. I made my staff cry  http://tinyurl.com/cw2l9t,Su yin Huen tweeté Je me sens insupportable culpabilité. J'ai fait pleurer mon personnel http://tinyurl.com/cw2l9t
0,1467892945,Mon Apr 06 22:41:25 PDT 2009,NO_QUERY,colorful_kelsey,Poor Joshy is sick???   those damn tejanos!,Pauvre Joshy est malade??? ces putains de tejanos!
0,1467893163,Mon Apr 06 22:41:27 PDT 2009,NO_QUERY,hotrodlopez,My thoughts are with Sandra Cantu's family at this difficult and sad time ,Mes pensées sont avec la famille de Sandra Cantu en ce moment difficile et triste
0,1467893258,Mon Apr 06 22:41:29 PDT 2009,NO_QUERY,wandafay,"@FranzGlaus I know, just wanted to let everybody know what was happening  ","@FranzGlaus Je sais, je voulais juste dire à tout le monde ce qui se passait"
0,1467893275,Mon Apr 06 22:41:29 PDT 2009,NO_QUERY,TiM_Cunningham,Michigan who?  I don't know them.                   *sigh*   Shameful!,Michigan qui ? Je ne les connais pas.
0,1467893504,Mon Apr 06 22:41:33 PDT 2009,NO_QUERY,cday88,i have to fill two hours ,Je dois remplir deux heures.
0,1467893730,Mon Apr 06 22:41:36 PDT 2009,NO_QUERY,lisha_e,"@alicayaba so cuuute! hey, i miss you na!  its not the same not seeing you girls everyday ","@alicayaba si mignon! hey, je manque tu na! c'est pas la même chose de ne pas vous voir les filles tous les jours"
0,1467894593,Mon Apr 06 22:41:52 PDT 2009,NO_QUERY,Tanja71,@JonathanRKnight Oh! Did I mention it? &quot;Gooooood Moooorniiiiiiing&quot;  from Germany! Im back in my cage....or better...my office ,@JonathanRKnight Oh! Est-ce que je l'ai mentionné? &quot;Gooooood Moooorniiiiiiing&quot; d'Allemagne! Je suis de retour dans ma cage....ou mieux... mon bureau
0,1467894600,Mon Apr 06 22:41:51 PDT 2009,NO_QUERY,dreaaa,throat is closing up and i had some string cheese. not a good idea ,la gorge se ferme et j'ai mangé du fromage à ficelle. pas une bonne idée
0,1467894746,Mon Apr 06 22:41:54 PDT 2009,NO_QUERY,jenners101,"Aww, Sandra Cantu is found dead in a suitcase  Missing children stories never seem to go good. Poor family.",Sandra Cantu est retrouvée morte dans une valise.
0,1467894749,Mon Apr 06 22:41:54 PDT 2009,NO_QUERY,Fudgey84,wishing i was home underneath my covers ,J'aimerais être à la maison sous mes couvertures.
0,1467894750,Mon Apr 06 22:41:54 PDT 2009,NO_QUERY,tilleywilly,walking home from school drains all my energy ,Rentrer de l'école égoutte toute mon énergie
0,1467894786,Mon Apr 06 22:41:55 PDT 2009,NO_QUERY,otherbella,"@ridley1013 I agree. The shapeshifting is a copout. I was so excited for Angela's ep, I thought it was this week.  Noah was awesome tho!","@ridley1013 Je suis d'accord. Le changement de forme est un copout. J'étais tellement excité pour l'ep d'Angela, je pensais que c'était cette semaine. Noah était génial tho!"
0,1467894841,Mon Apr 06 22:41:56 PDT 2009,NO_QUERY,JamieMphoto,@SaveTheStrib Dang! I would have done this if I knew it was there earlier.  Any other outings planned?,@SaveTheStrib Dang! Je l'aurais fait si je savais qu'il était là plus tôt. D'autres sorties prévues?
0,1467894898,Mon Apr 06 22:41:57 PDT 2009,NO_QUERY,ylajennytambien,I wish I was better at writing. It's taking me so long to write this paper. ,"J'aimerais mieux écrire, ça me prend tellement de temps pour écrire ce journal."
